Instante,Usina,Energia Ativa kWh,Energia Ativa Ponta kWh,Energia Ativa Fora Ponta kWh,Demanda Ativa kW,Demanda Ativa Ponta kW,Demanda Ativa Fora Ponta kW
2021-09-27 14:15:00,X,128.1,0.0,128.1,512.4,0.0,512.4
2021-09-27 14:30:00,X,211.47,0.0,211.47,845.88,0.0,845.88
2021-09-27 14:45:00,X,197.61,0.0,197.61,790.44,0.0,790.44
2021-09-27 15:00:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-27 15:15:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-27 15:30:00,X,241.5,0.0,241.5,966.0,0.0,966.0
2021-09-27 15:45:00,X,251.16,0.0,251.16,1004.64,0.0,1004.64
2021-09-27 16:00:00,X,238.56,0.0,238.56,954.24,0.0,954.24
2021-09-27 16:15:00,X,203.49,0.0,203.49,813.96,0.0,813.96
2021-09-27 16:30:00,X,181.23,0.0,181.23,724.92,0.0,724.92
2021-09-27 16:45:00,X,175.35,0.0,175.35,701.4,0.0,701.4
2021-09-27 17:00:00,X,137.55,0.0,137.55,550.2,0.0,550.2
2021-09-27 17:15:00,X,77.07,77.07,0.0,308.28,308.28,0.0
2021-09-27 17:30:00,X,20.58,20.58,0.0,82.32,82.32,0.0
2021-09-27 17:45:00,X,5.25,5.25,0.0,21.0,21.0,0.0
2021-09-27 18:00:00,X,-0.84,-0.84,0.0,-3.36,-3.36,0.0
2021-09-27 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-27 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-27 18:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-27 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-27 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-27 19:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-27 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-27 20:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-27 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 00:45:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-28 01:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-28 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 02:15:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-28 02:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-28 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 05:45:00,X,-0.42,0.0,-0.42,-1.68,0.0,-1.68
2021-09-28 06:00:00,X,3.78,0.0,3.78,15.12,0.0,15.12
2021-09-28 06:15:00,X,7.14,0.0,7.14,28.56,0.0,28.56
2021-09-28 06:30:00,X,32.34,0.0,32.34,129.36,0.0,129.36
2021-09-28 06:45:00,X,118.44,0.0,118.44,473.76,0.0,473.76
2021-09-28 07:00:00,X,169.26,0.0,169.26,677.04,0.0,677.04
2021-09-28 07:15:00,X,204.54,0.0,204.54,818.16,0.0,818.16
2021-09-28 07:30:00,X,222.6,0.0,222.6,890.4,0.0,890.4
2021-09-28 07:45:00,X,237.51,0.0,237.51,950.04,0.0,950.04
2021-09-28 08:00:00,X,253.68,0.0,253.68,1014.72,0.0,1014.72
2021-09-28 08:15:00,X,257.67,0.0,257.67,1030.68,0.0,1030.68
2021-09-28 08:30:00,X,247.17,0.0,247.17,988.68,0.0,988.68
2021-09-28 08:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-28 09:00:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-28 09:15:00,X,228.69,0.0,228.69,914.76,0.0,914.76
2021-09-28 09:30:00,X,226.17,0.0,226.17,904.68,0.0,904.68
2021-09-28 09:45:00,X,199.92,0.0,199.92,799.68,0.0,799.68
2021-09-28 10:00:00,X,251.37,0.0,251.37,1005.48,0.0,1005.48
2021-09-28 10:15:00,X,208.95,0.0,208.95,835.8,0.0,835.8
2021-09-28 10:30:00,X,245.7,0.0,245.7,982.8,0.0,982.8
2021-09-28 10:45:00,X,243.6,0.0,243.6,974.4,0.0,974.4
2021-09-28 11:00:00,X,196.14,0.0,196.14,784.56,0.0,784.56
2021-09-28 11:15:00,X,223.23,0.0,223.23,892.92,0.0,892.92
2021-09-28 11:30:00,X,163.17,0.0,163.17,652.68,0.0,652.68
2021-09-28 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-28 12:00:00,X,252.21,0.0,252.21,1008.84,0.0,1008.84
2021-09-28 12:15:00,X,219.66,0.0,219.66,878.64,0.0,878.64
2021-09-28 12:30:00,X,141.12,0.0,141.12,564.48,0.0,564.48
2021-09-28 12:45:00,X,257.67,0.0,257.67,1030.68,0.0,1030.68
2021-09-28 13:00:00,X,101.85,0.0,101.85,407.4,0.0,407.4
2021-09-28 13:15:00,X,199.71,0.0,199.71,798.84,0.0,798.84
2021-09-28 13:30:00,X,247.17,0.0,247.17,988.68,0.0,988.68
2021-09-28 13:45:00,X,105.63,0.0,105.63,422.52,0.0,422.52
2021-09-28 14:00:00,X,125.79,0.0,125.79,503.16,0.0,503.16
2021-09-28 14:15:00,X,207.27,0.0,207.27,829.08,0.0,829.08
2021-09-28 14:30:00,X,214.62,0.0,214.62,858.48,0.0,858.48
2021-09-28 14:45:00,X,221.97,0.0,221.97,887.88,0.0,887.88
2021-09-28 15:00:00,X,224.28,0.0,224.28,897.12,0.0,897.12
2021-09-28 15:15:00,X,257.46,0.0,257.46,1029.84,0.0,1029.84
2021-09-28 15:30:00,X,252.21,0.0,252.21,1008.84,0.0,1008.84
2021-09-28 15:45:00,X,242.76,0.0,242.76,971.04,0.0,971.04
2021-09-28 16:00:00,X,233.52,0.0,233.52,934.08,0.0,934.08
2021-09-28 16:15:00,X,225.75,0.0,225.75,903.0,0.0,903.0
2021-09-28 16:30:00,X,200.55,0.0,200.55,802.2,0.0,802.2
2021-09-28 16:45:00,X,169.05,0.0,169.05,676.2,0.0,676.2
2021-09-28 17:00:00,X,97.86,0.0,97.86,391.44,0.0,391.44
2021-09-28 17:15:00,X,24.57,24.57,0.0,98.28,98.28,0.0
2021-09-28 17:30:00,X,6.09,6.09,0.0,24.36,24.36,0.0
2021-09-28 17:45:00,X,1.47,1.47,0.0,5.88,5.88,0.0
2021-09-28 18:00:00,X,-0.84,-0.84,0.0,-3.36,-3.36,0.0
2021-09-28 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-28 20:00:00,X,-1.47,-1.47,,-5.88,-5.88,
2021-09-28 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 20:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-28 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 21:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-28 21:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-28 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-28 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 02:00:00,X,,0.0,-1.05,,0.0,-4.2
2021-09-29 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 04:30:00,X,,0.0,,,0.0,
2021-09-29 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 05:45:00,X,-0.42,0.0,-0.42,-1.68,0.0,-1.68
2021-09-29 06:00:00,X,3.78,0.0,3.78,15.12,0.0,15.12
2021-09-29 06:15:00,X,23.73,0.0,23.73,94.92,0.0,94.92
2021-09-29 06:30:00,X,63.42,0.0,63.42,253.68,0.0,253.68
2021-09-29 06:45:00,X,115.71,0.0,115.71,462.84,0.0,462.84
2021-09-29 07:00:00,X,174.3,0.0,174.3,697.2,0.0,697.2
2021-09-29 07:15:00,X,211.26,0.0,211.26,845.04,0.0,845.04
2021-09-29 07:30:00,X,229.11,0.0,229.11,916.44,0.0,916.44
2021-09-29 07:45:00,X,246.96,0.0,246.96,987.84,0.0,987.84
2021-09-29 08:00:00,X,255.78,0.0,255.78,1023.12,0.0,1023.12
2021-09-29 08:15:00,X,258.93,0.0,258.93,1035.72,0.0,1035.72
2021-09-29 08:30:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-29 08:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 09:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 09:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-29 09:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-29 09:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-29 10:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 10:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-29 10:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-29 11:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-29 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 11:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 11:45:00,X,259.14,0.0,259.14,1036.56,0.0,1036.56
2021-09-29 12:00:00,X,254.94,0.0,254.94,1019.76,0.0,1019.76
2021-09-29 12:15:00,X,209.16,0.0,209.16,836.64,0.0,836.64
2021-09-29 12:30:00,X,143.85,0.0,143.85,575.4,0.0,575.4
2021-09-29 12:45:00,X,244.44,0.0,244.44,977.76,0.0,977.76
2021-09-29 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 13:15:00,X,258.93,0.0,258.93,1035.72,0.0,1035.72
2021-09-29 13:30:00,X,237.72,0.0,237.72,950.88,0.0,950.88
2021-09-29 13:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-29 14:00:00,X,199.29,0.0,199.29,797.16,0.0,797.16
2021-09-29 14:15:00,X,252.42,0.0,252.42,1009.68,0.0,1009.68
2021-09-29 14:30:00,X,258.72,0.0,258.72,1034.88,0.0,1034.88
2021-09-29 14:45:00,X,144.27,0.0,144.27,577.08,0.0,577.08
2021-09-29 15:00:00,X,171.57,0.0,171.57,686.28,0.0,686.28
2021-09-29 15:15:00,X,206.01,0.0,206.01,824.04,0.0,824.04
2021-09-29 15:30:00,X,202.23,0.0,202.23,808.92,0.0,808.92
2021-09-29 15:45:00,X,238.56,0.0,238.56,954.24,0.0,954.24
2021-09-29 16:00:00,X,246.54,0.0,246.54,986.16,0.0,986.16
2021-09-29 16:15:00,X,230.79,0.0,230.79,923.16,0.0,923.16
2021-09-29 16:30:00,X,208.53,0.0,208.53,834.12,0.0,834.12
2021-09-29 16:45:00,X,190.89,0.0,190.89,763.56,0.0,763.56
2021-09-29 17:00:00,X,130.62,0.0,130.62,522.48,0.0,522.48
2021-09-29 17:15:00,X,73.92,73.92,0.0,295.68,295.68,0.0
2021-09-29 17:30:00,X,11.34,11.34,0.0,45.36,45.36,0.0
2021-09-29 17:45:00,X,2.52,2.52,0.0,10.08,10.08,0.0
2021-09-29 18:00:00,X,-1.05,-1.05,0.0,-4.2,-4.2,0.0
2021-09-29 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 18:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-29 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 19:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-29 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-29 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-29 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 00:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-30 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 01:15:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-30 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 01:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-30 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 05:45:00,X,-0.63,0.0,-0.63,-2.52,0.0,-2.52
2021-09-30 06:00:00,X,3.36,0.0,3.36,13.44,0.0,13.44
2021-09-30 06:15:00,X,16.38,0.0,16.38,65.52,0.0,65.52
2021-09-30 06:30:00,X,40.95,0.0,40.95,163.8,0.0,163.8
2021-09-30 06:45:00,X,88.83,0.0,88.83,355.32,0.0,355.32
2021-09-30 07:00:00,X,156.03,0.0,156.03,624.12,0.0,624.12
2021-09-30 07:15:00,X,189.84,0.0,189.84,759.36,0.0,759.36
2021-09-30 07:30:00,X,135.87,0.0,135.87,543.48,0.0,543.48
2021-09-30 07:45:00,X,123.9,0.0,123.9,495.6,0.0,495.6
2021-09-30 08:00:00,X,172.83,0.0,172.83,691.32,0.0,691.32
2021-09-30 08:15:00,X,73.5,0.0,73.5,294.0,0.0,294.0
2021-09-30 08:30:00,X,60.69,0.0,60.69,242.76,0.0,242.76
2021-09-30 08:45:00,X,83.37,0.0,83.37,333.48,0.0,333.48
2021-09-30 09:00:00,X,96.18,0.0,96.18,384.72,0.0,384.72
2021-09-30 09:15:00,X,112.77,0.0,112.77,451.08,0.0,451.08
2021-09-30 09:30:00,X,132.09,0.0,132.09,528.36,0.0,528.36
2021-09-30 09:45:00,X,148.47,0.0,148.47,593.88,0.0,593.88
2021-09-30 10:00:00,X,86.31,0.0,86.31,345.24,0.0,345.24
2021-09-30 10:15:00,X,133.98,0.0,133.98,535.92,0.0,535.92
2021-09-30 10:30:00,X,228.9,0.0,228.9,915.6,0.0,915.6
2021-09-30 10:45:00,X,257.88,0.0,257.88,1031.52,0.0,1031.52
2021-09-30 11:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-30 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-30 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-30 11:45:00,X,250.95,0.0,250.95,1003.8,0.0,1003.8
2021-09-30 12:00:00,X,228.69,0.0,228.69,914.76,0.0,914.76
2021-09-30 12:15:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-30 12:30:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-30 12:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-30 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-30 13:15:00,X,256.41,0.0,256.41,1025.64,0.0,1025.64
2021-09-30 13:30:00,X,232.47,0.0,232.47,929.88,0.0,929.88
2021-09-30 13:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-30 14:00:00,X,164.64,0.0,164.64,658.56,0.0,658.56
2021-09-30 14:15:00,X,206.85,0.0,206.85,827.4,0.0,827.4
2021-09-30 14:30:00,X,99.75,0.0,99.75,399.0,0.0,399.0
2021-09-30 14:45:00,X,99.54,0.0,99.54,398.16,0.0,398.16
2021-09-30 15:00:00,X,171.99,0.0,171.99,687.96,0.0,687.96
2021-09-30 15:15:00,X,206.22,0.0,206.22,824.88,0.0,824.88
2021-09-30 15:30:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-30 15:45:00,X,245.7,0.0,245.7,982.8,0.0,982.8
2021-09-30 16:00:00,X,218.61,0.0,218.61,874.44,0.0,874.44
2021-09-30 16:15:00,X,210.63,0.0,210.63,842.52,0.0,842.52
2021-09-30 16:30:00,X,144.27,0.0,144.27,577.08,0.0,577.08
2021-09-30 16:45:00,X,132.3,0.0,132.3,529.2,0.0,529.2
2021-09-30 17:00:00,X,116.97,0.0,116.97,467.88,0.0,467.88
2021-09-30 17:15:00,X,73.92,73.92,0.0,295.68,295.68,0.0
2021-09-30 17:30:00,X,30.03,30.03,0.0,120.12,120.12,0.0
2021-09-30 17:45:00,X,5.88,5.88,0.0,23.52,23.52,0.0
2021-09-30 18:00:00,X,-0.63,-0.63,0.0,-2.52,-2.52,0.0
2021-09-30 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-30 18:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-30 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-30 19:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-30 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-30 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-30 19:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-30 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-30 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 21:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-30 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 22:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-30 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 23:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-30 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-30 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
